EMP_CNTY,RESULT,PERIOD,cfips,result,period,tot_workers,all_salary,avg_salary,decision_dur,naics4
29071,CERT-WITHD,2017Q1,29071,CERT-WITHD,2017Q1,15.0,573325.0,38221.0,6,5415
29071,CERT-WITHD,2017Q2,29071,CERT-WITHD,2017Q2,8.0,270600.0,33825.0,5,5415
29071,CERT-WITHD,2017Q3,29071,CERT-WITHD,2017Q3,6.0,220545.0,36757.0,6,5415
29071,CERT-WITHD,2017Q4,29071,CERT-WITHD,2017Q4,7.0,272150.0,38878.0,6,5415
29071,CERT-WITHD,2018Q1,29071,CERT-WITHD,2018Q1,12.0,438300.0,36525.0,5,5415
29071,CERTIFIED,2015Q1,29071,CERTIFIED,2015Q1,15.0,1142716.0,76181.0,6,5415
29071,CERTIFIED,2015Q2,29071,CERTIFIED,2015Q2,162.0,4153521.0,74170.0,5,5415
29071,CERTIFIED,2015Q3,29071,CERTIFIED,2015Q3,24.0,1732588.0,75329.0,5,5415
29071,CERTIFIED,2015Q4,29071,CERTIFIED,2015Q4,45.0,3246324.0,72140.0,5,5415
29071,CERTIFIED,2016Q1,29071,CERTIFIED,2016Q1,17.0,678059.0,39885.0,5,5415
29071,CERTIFIED,2016Q2,29071,CERTIFIED,2016Q2,136.0,2995145.0,36526.0,5,5415
29071,CERTIFIED,2016Q3,29071,CERTIFIED,2016Q3,38.0,1675371.0,44088.0,5,5415
29071,CERTIFIED,2016Q4,29071,CERTIFIED,2016Q4,22.0,1012276.0,46012.0,5,5415
29071,CERTIFIED,2017Q1,29071,CERTIFIED,2017Q1,22.0,903077.0,41048.0,5,5415
29071,CERTIFIED,2017Q2,29071,CERTIFIED,2017Q2,110.0,3220979.0,37893.0,5,5415
29071,CERTIFIED,2017Q3,29071,CERTIFIED,2017Q3,33.0,1393022.0,42212.0,5,5415
29071,CERTIFIED,2017Q4,29071,CERTIFIED,2017Q4,29.0,1155718.0,39852.0,6,5415
29071,CERTIFIED,2018Q1,29071,CERTIFIED,2018Q1,27.0,1036407.0,38385.0,5,5415
29071,DENIED,2015Q2,29071,DENIED,2015Q2,2.0,141492.0,70746.0,9,4238
29071,DENIED,2017Q2,29071,DENIED,2017Q2,1.0,26780.0,26780.0,4,4244
29071,DENIED,2017Q3,29071,DENIED,2017Q3,1.0,46250.0,46250.0,4,5415
29071,WITHDRAWN,2015Q1,29071,WITHDRAWN,2015Q1,1.0,97760.0,97760.0,2,5415
29071,WITHDRAWN,2015Q2,29071,WITHDRAWN,2015Q2,8.0,188594.0,47148.0,2,6241
29071,WITHDRAWN,2015Q3,29071,WITHDRAWN,2015Q3,1.0,79000.0,79000.0,1,5415
29071,WITHDRAWN,2016Q2,29071,WITHDRAWN,2016Q2,1.0,37762.0,37762.0,1,5415
29071,WITHDRAWN,2016Q3,29071,WITHDRAWN,2016Q3,2.0,73934.0,36967.0,0,5415
29071,WITHDRAWN,2017Q1,29071,WITHDRAWN,2017Q1,1.0,32100.0,32100.0,0,5415
29071,WITHDRAWN,2017Q2,29071,WITHDRAWN,2017Q2,3.0,85000.0,28333.0,0,5415
29071,WITHDRAWN,2017Q3,29071,WITHDRAWN,2017Q3,3.0,487247.0,162415.0,0,5415
29071,WITHDRAWN,2017Q4,29071,WITHDRAWN,2017Q4,4.0,183470.0,45867.0,6,5415
29073,CERTIFIED,2016Q1,29073,CERTIFIED,2016Q1,1.0,86980.0,86980.0,6,3353
29073,CERTIFIED,2017Q3,29073,CERTIFIED,2017Q3,1.0,94208.0,94208.0,6,3353
29077,CERT-WITHD,2015Q3,29077,CERT-WITHD,2015Q3,1.0,150000.0,150000.0,379,3262
29077,CERT-WITHD,2015Q4,29077,CERT-WITHD,2015Q4,1.0,158111.0,158111.0,85,6221
29077,CERT-WITHD,2016Q2,29077,CERT-WITHD,2016Q2,1.0,47653.0,47653.0,6,5416
29077,CERT-WITHD,2017Q2,29077,CERT-WITHD,2017Q2,1.0,28050.0,28050.0,6,6221
29077,CERT-WITHD,2017Q3,29077,CERT-WITHD,2017Q3,1.0,18500.0,18500.0,6,3399
29077,CERT-WITHD,2018Q1,29077,CERT-WITHD,2018Q1,1.0,104000.0,104000.0,5,6221
29077,CERTIFIED,2015Q1,29077,CERTIFIED,2015Q1,7.0,1172820.0,167545.0,5,6221
29077,CERTIFIED,2015Q2,29077,CERTIFIED,2015Q2,30.0,4431476.0,152809.0,6,6221
29077,CERTIFIED,2015Q3,29077,CERTIFIED,2015Q3,21.0,3026575.0,144122.0,5,6221
29077,CERTIFIED,2015Q4,29077,CERTIFIED,2015Q4,5.0,475000.0,95000.0,6,6113
29077,CERTIFIED,2016Q1,29077,CERTIFIED,2016Q1,4.0,307596.0,76899.0,7,6221
29077,CERTIFIED,2016Q2,29077,CERTIFIED,2016Q2,33.0,3963386.0,120102.0,5,6221
29077,CERTIFIED,2016Q3,29077,CERTIFIED,2016Q3,22.0,2109141.0,95870.0,5,6221
29077,CERTIFIED,2016Q4,29077,CERTIFIED,2016Q4,16.0,887771.0,55485.0,5,6113
29077,CERTIFIED,2017Q1,29077,CERTIFIED,2017Q1,4.0,616608.0,154152.0,6,6211
29077,CERTIFIED,2017Q2,29077,CERTIFIED,2017Q2,56.0,4318868.0,77122.0,5,6221
29077,CERTIFIED,2017Q3,29077,CERTIFIED,2017Q3,5.0,270707.0,54141.0,5,5412
29077,CERTIFIED,2017Q4,29077,CERTIFIED,2017Q4,10.0,1315281.0,131528.0,6,6221
29077,CERTIFIED,2018Q1,29077,CERTIFIED,2018Q1,12.0,1394371.0,116197.0,5,6241
29077,DENIED,2015Q2,29077,DENIED,2015Q2,2.0,89920.0,44960.0,9,5413
29077,DENIED,2015Q3,29077,DENIED,2015Q3,1.0,49400.0,49400.0,3,5416
29077,DENIED,2016Q2,29077,DENIED,2016Q2,1.0,287500.0,287500.0,10,6211
29077,WITHDRAWN,2015Q2,29077,WITHDRAWN,2015Q2,1.0,49920.0,49920.0,2,5417
29077,WITHDRAWN,2015Q3,29077,WITHDRAWN,2015Q3,1.0,87055.0,87055.0,5,3366
29077,WITHDRAWN,2016Q4,29077,WITHDRAWN,2016Q4,2.0,275392.0,137696.0,0,6211
29077,WITHDRAWN,2017Q2,29077,WITHDRAWN,2017Q2,3.0,272019.0,90673.0,2,6113
29083,CERTIFIED,2015Q2,29083,CERTIFIED,2015Q2,3.0,700000.0,233333.0,7,6211
29083,CERTIFIED,2015Q4,29083,CERTIFIED,2015Q4,2.0,405000.0,202500.0,6,6211
29083,CERTIFIED,2016Q1,29083,CERTIFIED,2016Q1,4.0,980000.0,245000.0,6,6211
29083,CERTIFIED,2017Q3,29083,CERTIFIED,2017Q3,1.0,20000.0,20000.0,6,5412
29083,CERTIFIED,2017Q4,29083,CERTIFIED,2017Q4,3.0,685200.0,228400.0,7,6211
29083,CERTIFIED,2018Q1,29083,CERTIFIED,2018Q1,1.0,151000.0,151000.0,6,6211
29083,WITHDRAWN,2015Q4,29083,WITHDRAWN,2015Q4,1.0,180000.0,180000.0,1,6211
29091,CERT-WITHD,2015Q3,29091,CERT-WITHD,2015Q3,1.0,43180.0,43180.0,362,6221
29091,CERT-WITHD,2015Q4,29091,CERT-WITHD,2015Q4,1.0,35360.0,35360.0,1079,6211
29091,CERT-WITHD,2017Q1,29091,CERT-WITHD,2017Q1,1.0,148278.0,148278.0,6,6221
29091,CERT-WITHD,2017Q3,29091,CERT-WITHD,2017Q3,1.0,56000.0,56000.0,6,6214
29091,CERTIFIED,2015Q3,29091,CERTIFIED,2015Q3,2.0,264616.0,132308.0,6,6221
29091,CERTIFIED,2016Q1,29091,CERTIFIED,2016Q1,1.0,113595.0,113595.0,6,6221
29091,CERTIFIED,2016Q3,29091,CERTIFIED,2016Q3,2.0,334569.0,167284.0,6,6221
29091,CERTIFIED,2017Q2,29091,CERTIFIED,2017Q2,3.0,459328.0,153109.0,6,6222
29091,CERTIFIED,2017Q3,29091,CERTIFIED,2017Q3,2.0,187500.0,93750.0,6,6221
29095,CERT-WITHD,2015Q1,29095,CERT-WITHD,2015Q1,34.0,2436300.0,71655.0,517,5415
29095,CERT-WITHD,2015Q2,29095,CERT-WITHD,2015Q2,26.0,1776100.0,68311.0,408,5415
29095,CERT-WITHD,2015Q3,29095,CERT-WITHD,2015Q3,32.0,2255100.0,70471.0,559,5415
29095,CERT-WITHD,2015Q4,29095,CERT-WITHD,2015Q4,57.0,4128890.0,72436.0,583,5415
29095,CERT-WITHD,2016Q1,29095,CERT-WITHD,2016Q1,44.0,1648400.0,37463.0,5,5415
29095,CERT-WITHD,2016Q2,29095,CERT-WITHD,2016Q2,100.0,3549972.0,35499.0,5,5415
29095,CERT-WITHD,2016Q3,29095,CERT-WITHD,2016Q3,48.0,1673058.0,35596.0,5,5415
29095,CERT-WITHD,2016Q4,29095,CERT-WITHD,2016Q4,183.0,6683150.0,36519.0,5,5415
29095,CERT-WITHD,2017Q1,29095,CERT-WITHD,2017Q1,30.0,1182668.0,39422.0,6,5415
29095,CERT-WITHD,2017Q2,29095,CERT-WITHD,2017Q2,9.0,426800.0,47422.0,6,5415
29095,CERT-WITHD,2017Q3,29095,CERT-WITHD,2017Q3,126.0,4609684.0,36584.0,5,5415
29095,CERT-WITHD,2017Q4,29095,CERT-WITHD,2017Q4,182.0,6631877.0,36438.0,5,5415
29095,CERT-WITHD,2018Q1,29095,CERT-WITHD,2018Q1,38.0,2777150.0,73082.0,5,5415
29095,CERTIFIED,2015Q1,29095,CERTIFIED,2015Q1,45.0,4238281.0,96324.0,6,5415
29095,CERTIFIED,2015Q2,29095,CERTIFIED,2015Q2,337.0,24591257.0,72971.0,5,5415
29095,CERTIFIED,2015Q3,29095,CERTIFIED,2015Q3,164.0,14471918.0,88784.0,5,5415
29095,CERTIFIED,2015Q4,29095,CERTIFIED,2015Q4,89.0,8352566.0,93849.0,6,5415
29095,CERTIFIED,2016Q1,29095,CERTIFIED,2016Q1,68.0,4465958.0,66656.0,6,5415
29095,CERTIFIED,2016Q2,29095,CERTIFIED,2016Q2,347.0,15407791.0,44531.0,5,5415
29095,CERTIFIED,2016Q3,29095,CERTIFIED,2016Q3,188.0,9129861.0,48563.0,5,5415
29095,CERTIFIED,2016Q4,29095,CERTIFIED,2016Q4,109.0,6874524.0,63069.0,5,5415
29095,CERTIFIED,2017Q1,29095,CERTIFIED,2017Q1,85.0,4503434.0,52981.0,5,5415
29095,CERTIFIED,2017Q2,29095,CERTIFIED,2017Q2,584.0,275746633.0,472168.0,5,5415
29095,CERTIFIED,2017Q3,29095,CERTIFIED,2017Q3,113.0,8310298.0,73542.0,5,5415
29095,CERTIFIED,2017Q4,29095,CERTIFIED,2017Q4,136.0,7921912.0,58249.0,5,5415
29095,CERTIFIED,2018Q1,29095,CERTIFIED,2018Q1,194.0,10416772.0,53694.0,6,5415
29095,DENIED,2015Q1,29095,DENIED,2015Q1,1.0,69317.0,69317.0,3,5112
29095,DENIED,2015Q2,29095,DENIED,2015Q2,8.0,445684.0,63669.0,9,5182
29095,DENIED,2015Q3,29095,DENIED,2015Q3,2.0,124936.0,62468.0,8,7221
29095,DENIED,2015Q4,29095,DENIED,2015Q4,1.0,92600.0,92600.0,5,5415
29095,DENIED,2016Q2,29095,DENIED,2016Q2,8.0,375464.0,46933.0,3,7211
29095,DENIED,2016Q3,29095,DENIED,2016Q3,5.0,162984.0,32596.0,3,3118
29095,DENIED,2016Q4,29095,DENIED,2016Q4,4.0,325765.0,81441.0,5,2383
29095,DENIED,2017Q1,29095,DENIED,2017Q1,1.0,113875.0,113875.0,5,5221
29095,DENIED,2017Q2,29095,DENIED,2017Q2,11.0,504822.0,50482.0,3,5415
29095,DENIED,2017Q3,29095,DENIED,2017Q3,1.0,37500.0,37500.0,5,5415
29095,DENIED,2017Q4,29095,DENIED,2017Q4,1.0,52000.0,52000.0,1,5412
29095,DENIED,2018Q1,29095,DENIED,2018Q1,5.0,598531.0,119706.0,3,5415
29095,WITHDRAWN,2015Q2,29095,WITHDRAWN,2015Q2,4.0,345520.0,86380.0,254,5415
29095,WITHDRAWN,2015Q3,29095,WITHDRAWN,2015Q3,6.0,566485.0,94414.0,314,3332
29095,WITHDRAWN,2015Q4,29095,WITHDRAWN,2015Q4,2.0,164750.0,82375.0,0,5415
29095,WITHDRAWN,2016Q1,29095,WITHDRAWN,2016Q1,2.0,107251.0,53625.0,2,5413
29095,WITHDRAWN,2016Q2,29095,WITHDRAWN,2016Q2,29.0,1205175.0,41557.0,1,5415
29095,WITHDRAWN,2016Q3,29095,WITHDRAWN,2016Q3,8.0,284223.0,35527.0,258,6111
29095,WITHDRAWN,2016Q4,29095,WITHDRAWN,2016Q4,1.0,45550.0,45550.0,6,5412
29095,WITHDRAWN,2017Q1,29095,WITHDRAWN,2017Q1,2.0,72626.0,36313.0,3,5413
29095,WITHDRAWN,2017Q2,29095,WITHDRAWN,2017Q2,51.0,2053768.0,40269.0,1,5415
29095,WITHDRAWN,2017Q3,29095,WITHDRAWN,2017Q3,3.0,416310.0,138770.0,0,6211
29095,WITHDRAWN,2017Q4,29095,WITHDRAWN,2017Q4,4.0,261179.0,65294.0,0,6221
29095,WITHDRAWN,2018Q1,29095,WITHDRAWN,2018Q1,8.0,320723.0,40090.0,1,5415
29097,CERTIFIED,2015Q1,29097,CERTIFIED,2015Q1,4.0,274289.0,68572.0,5,6113
29097,CERTIFIED,2015Q2,29097,CERTIFIED,2015Q2,3.0,294036.0,98012.0,6,3399
29097,CERTIFIED,2015Q3,29097,CERTIFIED,2015Q3,7.0,568207.0,81172.0,5,3241
29097,CERTIFIED,2016Q1,29097,CERTIFIED,2016Q1,2.0,61884.0,30942.0,6,6113
29097,CERTIFIED,2016Q2,29097,CERTIFIED,2016Q2,2.0,141440.0,70720.0,6,3241
29097,CERTIFIED,2016Q3,29097,CERTIFIED,2016Q3,2.0,186999.0,93499.0,6,3241
29097,CERTIFIED,2016Q4,29097,CERTIFIED,2016Q4,3.0,245907.0,81969.0,6,3241
29097,CERTIFIED,2017Q2,29097,CERTIFIED,2017Q2,14.0,808913.0,57779.0,6,3241
29097,CERTIFIED,2017Q3,29097,CERTIFIED,2017Q3,6.0,436130.0,72688.0,6,3241
29097,CERTIFIED,2017Q4,29097,CERTIFIED,2017Q4,3.0,234557.0,78185.0,5,3241
29097,CERTIFIED,2018Q1,29097,CERTIFIED,2018Q1,4.0,364956.0,91239.0,6,3241
29097,WITHDRAWN,2017Q2,29097,WITHDRAWN,2017Q2,2.0,53358.0,26679.0,4,6113
29097,WITHDRAWN,2017Q3,29097,WITHDRAWN,2017Q3,1.0,98079.0,98079.0,0,3241
29099,CERTIFIED,2015Q2,29099,CERTIFIED,2015Q2,2.0,505000.0,252500.0,6,6211
29099,CERTIFIED,2016Q2,29099,CERTIFIED,2016Q2,3.0,273608.0,91202.0,6,6211
29099,CERTIFIED,2016Q3,29099,CERTIFIED,2016Q3,1.0,44557.0,44557.0,6,5413
29099,CERTIFIED,2017Q2,29099,CERTIFIED,2017Q2,1.0,35837.0,35837.0,7,5413
29099,CERTIFIED,2017Q3,29099,CERTIFIED,2017Q3,1.0,75000.0,75000.0,6,6211
29099,CERTIFIED,2017Q4,29099,CERTIFIED,2017Q4,1.0,92000.0,92000.0,7,3335
29099,CERTIFIED,2018Q1,29099,CERTIFIED,2018Q1,1.0,82500.0,82500.0,6,6211
29099,DENIED,2016Q2,29099,DENIED,2016Q2,1.0,23608.0,23608.0,6,9231
29101,CERT-WITHD,2016Q2,29101,CERT-WITHD,2016Q2,5.0,143500.0,28700.0,8,5613
29101,CERT-WITHD,2017Q2,29101,CERT-WITHD,2017Q2,31.0,852500.0,27500.0,6,5415
29101,CERT-WITHD,2017Q3,29101,CERT-WITHD,2017Q3,4.0,174101.0,43525.0,6,5415
29101,CERTIFIED,2015Q1,29101,CERTIFIED,2015Q1,4.0,234788.0,58697.0,5,6113
29101,CERTIFIED,2015Q2,29101,CERTIFIED,2015Q2,16.0,970447.0,60652.0,7,5613
29101,CERTIFIED,2015Q3,29101,CERTIFIED,2015Q3,12.0,483343.0,60417.0,5,6113
29101,CERTIFIED,2015Q4,29101,CERTIFIED,2015Q4,4.0,400300.0,100075.0,6,6113
29101,CERTIFIED,2016Q1,29101,CERTIFIED,2016Q1,2.0,63000.0,31500.0,6,5613
29101,CERTIFIED,2016Q2,29101,CERTIFIED,2016Q2,44.0,1286500.0,29238.0,6,5415
29101,CERTIFIED,2016Q3,29101,CERTIFIED,2016Q3,4.0,117628.0,29407.0,5,6113
29101,CERTIFIED,2016Q4,29101,CERTIFIED,2016Q4,8.0,331346.0,41418.0,6,6113
29101,CERTIFIED,2017Q1,29101,CERTIFIED,2017Q1,5.0,223324.0,44664.0,6,6113
29101,CERTIFIED,2017Q2,29101,CERTIFIED,2017Q2,56.0,1795599.0,32064.0,5,5415
29101,CERTIFIED,2017Q3,29101,CERTIFIED,2017Q3,10.0,650535.0,65053.0,6,5415
29101,CERTIFIED,2017Q4,29101,CERTIFIED,2017Q4,2.0,84500.0,42250.0,7,5415
29101,CERTIFIED,2018Q1,29101,CERTIFIED,2018Q1,2.0,87330.0,43665.0,7,6113
29101,DENIED,2015Q4,29101,DENIED,2015Q4,1.0,51500.0,51500.0,6,6113
29101,DENIED,2017Q3,29101,DENIED,2017Q3,2.0,360000.0,180000.0,3,6221
29101,WITHDRAWN,2015Q2,29101,WITHDRAWN,2015Q2,2.0,107000.0,53500.0,1,5613
29101,WITHDRAWN,2017Q2,29101,WITHDRAWN,2017Q2,2.0,49816.0,24908.0,2,7225
29103,CERTIFIED,2015Q2,29103,CERTIFIED,2015Q2,1.0,61922.0,61922.0,7,6111
29103,CERTIFIED,2015Q4,29103,CERTIFIED,2015Q4,1.0,62254.0,62254.0,6,6111
29107,CERTIFIED,2017Q2,29107,CERTIFIED,2017Q2,1.0,18013.0,18013.0,4,6112
29109,CERTIFIED,2015Q2,29109,CERTIFIED,2015Q2,1.0,74000.0,74000.0,7,3363
29109,CERTIFIED,2017Q2,29109,CERTIFIED,2017Q2,1.0,25000.0,25000.0,6,3363
29109,DENIED,2017Q2,29109,DENIED,2017Q2,1.0,25000.0,25000.0,4,3363
29111,CERTIFIED,2017Q3,29111,CERTIFIED,2017Q3,1.0,28902.0,28902.0,7,6113
29113,CERTIFIED,2015Q3,29113,CERTIFIED,2015Q3,1.0,46051.0,46051.0,6,9251
29113,CERTIFIED,2016Q2,29113,CERTIFIED,2016Q2,2.0,46800.0,23400.0,6,3119
29113,DENIED,2015Q3,29113,DENIED,2015Q3,1.0,46051.0,46051.0,8,9251
29115,CERTIFIED,2016Q4,29115,CERTIFIED,2016Q4,1.0,90000.0,90000.0,6,5111
29119,CERT-WITHD,2015Q3,29119,CERT-WITHD,2015Q3,1.0,51942.0,51942.0,251,6112
29119,CERTIFIED,2015Q2,29119,CERTIFIED,2015Q2,1.0,50000.0,50000.0,6,3211
29121,CERTIFIED,2015Q3,29121,CERTIFIED,2015Q3,1.0,38625.0,38625.0,6,6221
29121,CERTIFIED,2015Q4,29121,CERTIFIED,2015Q4,1.0,38896.0,38896.0,4,6221
29121,CERTIFIED,2017Q2,29121,CERTIFIED,2017Q2,2.0,40268.0,20134.0,6,6221
29121,DENIED,2017Q2,29121,DENIED,2017Q2,1.0,20134.0,20134.0,3,6221
29121,WITHDRAWN,2017Q2,29121,WITHDRAWN,2017Q2,1.0,20134.0,20134.0,3,6221
29125,CERTIFIED,2017Q2,29125,CERTIFIED,2017Q2,1.0,47500.0,47500.0,6,3344
29127,CERTIFIED,2016Q3,29127,CERTIFIED,2016Q3,3.0,256633.0,85544.0,4,6221
29127,CERTIFIED,2017Q2,29127,CERTIFIED,2017Q2,2.0,341750.0,170875.0,5,6211
29127,CERTIFIED,2017Q3,29127,CERTIFIED,2017Q3,1.0,215667.0,215667.0,6,6211
29127,CERTIFIED,2017Q4,29127,CERTIFIED,2017Q4,4.0,477967.0,119491.0,6,6221
29129,CERT-WITHD,2016Q2,29129,CERT-WITHD,2016Q2,1.0,47282.0,47282.0,5,1129
29129,CERT-WITHD,2017Q1,29129,CERT-WITHD,2017Q1,1.0,35879.0,35879.0,2,1122
29129,CERTIFIED,2015Q1,29129,CERTIFIED,2015Q1,5.0,193553.0,38710.0,6,1129
29129,CERTIFIED,2015Q2,29129,CERTIFIED,2015Q2,4.0,163112.0,40778.0,5,1129
29129,CERTIFIED,2015Q3,29129,CERTIFIED,2015Q3,2.0,108414.0,54207.0,6,1129
29129,CERTIFIED,2016Q1,29129,CERTIFIED,2016Q1,1.0,38012.0,38012.0,7,1122
29129,CERTIFIED,2016Q2,29129,CERTIFIED,2016Q2,24.0,852201.0,35508.0,5,1122
29129,CERTIFIED,2016Q3,29129,CERTIFIED,2016Q3,5.0,176485.0,35297.0,5,1122
29129,CERTIFIED,2016Q4,29129,CERTIFIED,2016Q4,4.0,199978.0,49994.0,7,1122
29129,DENIED,2016Q2,29129,DENIED,2016Q2,1.0,36655.0,36655.0,2,1122
29131,CERT-WITHD,2016Q3,29131,CERT-WITHD,2016Q3,2.0,43638.0,21819.0,6,6221
29131,CERTIFIED,2015Q1,29131,CERTIFIED,2015Q1,2.0,212638.0,106319.0,6,3313
29131,CERTIFIED,2015Q3,29131,CERTIFIED,2015Q3,1.0,253000.0,253000.0,6,6211
29131,CERTIFIED,2016Q2,29131,CERTIFIED,2016Q2,1.0,26239.0,26239.0,6,3313
29131,CERTIFIED,2016Q3,29131,CERTIFIED,2016Q3,1.0,21819.0,21819.0,6,6221
29131,CERTIFIED,2017Q3,29131,CERTIFIED,2017Q3,1.0,26697.0,26697.0,6,3313
29131,DENIED,2017Q3,29131,DENIED,2017Q3,1.0,26239.0,26239.0,5,3313
29131,WITHDRAWN,2015Q1,29131,WITHDRAWN,2015Q1,1.0,160160.0,160160.0,1,6211
29145,CERT-WITHD,2015Q3,29145,CERT-WITHD,2015Q3,1.0,400000.0,400000.0,10,6211
29145,CERT-WITHD,2017Q2,29145,CERT-WITHD,2017Q2,1.0,137500.0,137500.0,5,6211
29145,CERT-WITHD,2017Q4,29145,CERT-WITHD,2017Q4,1.0,118600.0,118600.0,6,6211
29145,CERTIFIED,2015Q2,29145,CERTIFIED,2015Q2,1.0,240000.0,240000.0,6,6221
29145,CERTIFIED,2015Q3,29145,CERTIFIED,2015Q3,6.0,1578276.0,263046.0,5,6211
29145,CERTIFIED,2016Q1,29145,CERTIFIED,2016Q1,4.0,605231.0,151307.0,7,6221
29145,CERTIFIED,2016Q2,29145,CERTIFIED,2016Q2,1.0,203778.0,203778.0,6,6221
29145,CERTIFIED,2016Q3,29145,CERTIFIED,2016Q3,1.0,137500.0,137500.0,6,6211
29145,CERTIFIED,2016Q4,29145,CERTIFIED,2016Q4,2.0,342928.0,171464.0,5,6221
29145,CERTIFIED,2017Q1,29145,CERTIFIED,2017Q1,1.0,172205.0,172205.0,7,6211
29145,CERTIFIED,2017Q2,29145,CERTIFIED,2017Q2,5.0,607994.0,121598.0,5,6211
29145,CERTIFIED,2017Q3,29145,CERTIFIED,2017Q3,3.0,54101.0,54101.0,6,6221
29145,CERTIFIED,2017Q4,29145,CERTIFIED,2017Q4,4.0,188751.0,94375.0,6,6221
29145,CERTIFIED,2018Q1,29145,CERTIFIED,2018Q1,1.0,58333.0,58333.0,7,6221
29145,DENIED,2015Q3,29145,DENIED,2015Q3,1.0,40000.0,40000.0,5,6211
29145,DENIED,2016Q4,29145,DENIED,2016Q4,1.0,224328.0,224328.0,7,6221
29145,WITHDRAWN,2016Q1,29145,WITHDRAWN,2016Q1,1.0,158167.0,158167.0,2,6211
29145,WITHDRAWN,2016Q4,29145,WITHDRAWN,2016Q4,2.0,415958.0,207979.0,1,6221
29145,WITHDRAWN,2017Q2,29145,WITHDRAWN,2017Q2,1.0,137500.0,137500.0,0,6211
29147,CERT-WITHD,2018Q1,29147,CERT-WITHD,2018Q1,1.0,36877.0,36877.0,4,6113
29147,CERTIFIED,2015Q2,29147,CERTIFIED,2015Q2,1.0,70282.0,70282.0,6,6113
29147,CERTIFIED,2015Q3,29147,CERTIFIED,2015Q3,2.0,98396.0,49198.0,6,6113
29147,CERTIFIED,2015Q4,29147,CERTIFIED,2015Q4,2.0,136266.0,68133.0,5,6113
29147,CERTIFIED,2016Q1,29147,CERTIFIED,2016Q1,2.0,63214.0,31607.0,6,6113
29147,CERTIFIED,2016Q3,29147,CERTIFIED,2016Q3,2.0,64152.0,32076.0,6,6113
29147,CERTIFIED,2016Q4,29147,CERTIFIED,2016Q4,6.0,186850.0,31141.0,6,6113
29147,CERTIFIED,2017Q1,29147,CERTIFIED,2017Q1,1.0,40046.0,40046.0,4,6113
29147,CERTIFIED,2017Q2,29147,CERTIFIED,2017Q2,6.0,209242.0,34873.0,5,6113
29147,CERTIFIED,2018Q1,29147,CERTIFIED,2018Q1,1.0,36877.0,36877.0,6,6113
29147,DENIED,2017Q2,29147,DENIED,2017Q2,1.0,23644.0,23644.0,1,8131
29147,WITHDRAWN,2017Q2,29147,WITHDRAWN,2017Q2,1.0,36877.0,36877.0,2,6113
29147,WITHDRAWN,2018Q1,29147,WITHDRAWN,2018Q1,1.0,36877.0,36877.0,1,6113
29151,CERT-WITHD,2016Q3,29151,CERT-WITHD,2016Q3,6.0,150000.0,30000.0,6,5182
29151,CERT-WITHD,2017Q2,29151,CERT-WITHD,2017Q2,1.0,22750.0,22750.0,4,5417
29151,CERTIFIED,2015Q2,29151,CERTIFIED,2015Q2,1.0,262500.0,262500.0,7,6221
29151,CERTIFIED,2016Q1,29151,CERTIFIED,2016Q1,1.0,23946.0,23946.0,6,9261
29151,CERTIFIED,2016Q2,29151,CERTIFIED,2016Q2,4.0,112750.0,28187.0,5,5182
29151,CERTIFIED,2017Q1,29151,CERTIFIED,2017Q1,1.0,37500.0,37500.0,6,9211
29151,CERTIFIED,2017Q3,29151,CERTIFIED,2017Q3,1.0,45000.0,45000.0,4,9211
29151,CERTIFIED,2017Q4,29151,CERTIFIED,2017Q4,5.0,156449.0,31289.0,6,5182
29151,CERTIFIED,2018Q1,29151,CERTIFIED,2018Q1,1.0,30000.0,30000.0,6,5182
29155,CERTIFIED,2016Q2,29155,CERTIFIED,2016Q2,1.0,16765.0,16765.0,6,6211
29155,CERTIFIED,2017Q1,29155,CERTIFIED,2017Q1,2.0,39000.0,19500.0,5,6221
29155,CERTIFIED,2017Q2,29155,CERTIFIED,2017Q2,1.0,185000.0,185000.0,7,6211
29157,CERTIFIED,2015Q2,29157,CERTIFIED,2015Q2,1.0,30680.0,30680.0,4,5511
29157,CERTIFIED,2017Q2,29157,CERTIFIED,2017Q2,1.0,26895.0,26895.0,6,6221
29157,CERTIFIED,2017Q3,29157,CERTIFIED,2017Q3,1.0,225000.0,225000.0,6,6221
29157,CERTIFIED,2017Q4,29157,CERTIFIED,2017Q4,1.0,27976.0,27976.0,4,6221
29157,DENIED,2017Q3,29157,DENIED,2017Q3,1.0,215000.0,215000.0,7,6221
29159,CERT-WITHD,2016Q2,29159,CERT-WITHD,2016Q2,1.0,82000.0,82000.0,7,3363
29159,CERTIFIED,2015Q1,29159,CERTIFIED,2015Q1,1.0,61250.0,61250.0,7,3339
29159,CERTIFIED,2015Q2,29159,CERTIFIED,2015Q2,1.0,60000.0,60000.0,6,3363
29159,CERTIFIED,2015Q3,29159,CERTIFIED,2015Q3,2.0,190000.0,95000.0,6,3336
29159,CERTIFIED,2015Q4,29159,CERTIFIED,2015Q4,1.0,96998.0,96998.0,6,3363
29159,CERTIFIED,2016Q2,29159,CERTIFIED,2016Q2,2.0,118750.0,59375.0,5,3363
29159,CERTIFIED,2016Q4,29159,CERTIFIED,2016Q4,1.0,17430.0,17430.0,6,6113
